hs_code
0301919000
0301921000
0301929010
0301929090
0301933000
0301937000
0301940000
0301950000
0301991500
0301991910
0301991920
0301991970
0301998010
0301998020
0301998030
0301998040
0301998050
0301998060
0301998090
0302110000
0302130000
0302140000
0302190000
0302210000
0302220000
0302230000
0302240000
0302290000
0302310000
0302320000
0302330000
0302340000
0302350000
0302360000
0302390000
0302410000
0302420000
0302430010
0302430020
0302430030
0302440000
0302450000
0302460000
0302470000
0302490000
0302510000
0302520000
0302530000
0302540000
0302550000
0302560000
0302590020
0302590080
0302710000
0302720000
0302730000
0302740020
0302740080
0302790000
0302810000
0302820000
0302830000
0302840000
0302850000
0302890020
0302890090
0302910010
0302910090
0302920000
0302990010
0302990090
0303110000
0303120000
0303130000
0303140000
0303190000
0303230000
0303240000
0303250000
0303260000
0303290000
0303310000
0303320000
0303330000
0303340000
0303390000
0303410000
0303420000
0303430000
0303440000
0303450000
0303460000
0303490000
0303510000
0303530010
0303530020
0303530030
0303540000
0303550000
0303560000
0303570000
0303590010
0303590090
0303630000
0303640000
0303650000
0303660000
0303670000
0303680000
0303690020
0303690093
0303690099
0303810000
0303820000
0303830000
0303840000
0303890020
0303890091
0303890093
0303890094
0303890097
0303910010
0303910090
0303920000
0303990010
0303990090
0304310000
0304320000
0304330000
0304390010
0304390080
0304410000
0304420000
0304430000
0304440000
0304450000
0304460000
0304470000
0304480000
0304490010
0304490092
0304490093
0304490094
0304490095
0304490098
0304510000
0304520000
0304530010
0304530020
0304530090
0304540000
0304550000
0304560000
0304570000
0304590010
0304590080
0304610000
0304620000
0304630000
0304690010
0304690080
0304710000
0304720000
0304730000
0304740000
0304750000
0304790010
0304790090
0304810000
0304820000
0304830000
0304840000
0304850000
0304860000
0304870000
0304880000
0304890010
0304890091
0304890092
0304890093
0304890097
0304910000
0304920000
0304930010
0304930090
0304940010
0304940090
0304950005
0304950010
0304950020
0304950080
0304960000
0304970000
0304990005
0304990011
0304990014
0304990017
0304990091
0304990092
0304990093
0304990094
0304990095
0304990098
0305200000
0305310000
0305320010
0305320090
0305390000
0305410000
0305420000
0305430000
0305440000
0305491000
0305492000
0305493000
0305498000
0305510000
0305520000
0305530000
0305540031
0305540032
0305540039
0305540080
0305590011
0305590012
0305590019
0305590080
0305610000
0305620000
0305630000
0305640000
0305690011
0305690018
0305690080
0305710000
0305720000
0305790000
0306111000
0306119000
0306121000
0306129000
0306140010
0306140090
0306150010
0306150090
0306160005
0306160011
0306160012
0306160019
0306160090
0306170010
0306170090
0306190005
0306190090
0306310000
0306320000
0306330000
0306340000
0306350010
0306350090
0306360000
0306390000
0306910010
0306910090
0306920010
0306920090
0306930010
0306930090
0306940010
0306940090
0306950010
0306950080
0306990010
0306990090
0307111000
0307112000
0307113000
0307114000
0307119000
0307120010
0307120090
0307190010
0307190090
0307210000
0307220020
0307220080
0307290030
0307290070
0307310000
0307320010
0307320090
0307390020
0307390080
0307420010
0307420020
0307420030
0307420040
0307431000
0307439010
0307439020
0307439030
0307439040
0307491000
0307499010
0307499020
0307499030
0307499040
0307510000
0307520010
0307520090
0307590020
0307590080
0307600010
0307600090
0307710010
0307710090
0307720010
0307720090
0307790020
0307790080
0307810010
0307810090
0307820010
0307820090
0307830010
0307830090
0307840010
0307840090
0307870010
0307870090
0307880010
0307880090
0307910030
0307910070
0307920030
0307920070
0307990040
0307990080
0308110000
0308120010
0308120090
0308190015
0308190090
0308210000
0308220010
0308220090
0308290015
0308290090
0308300010
0308300090
0308900010
0308900080
0309100000
0309900000
0401100011
0401100019
0401100020
0401100091
0401100099
0401200011
0401200019
0401200020
0401200091
0401200099
0401400011
0401400019
0401400020
0401400091
0401400099
0401500011
0401500019
0401500020
0401500030
0401500040
0401500091
0401500099
0402101110
0402101190
0402101200
0402101800
0402102010
0402102091
0402102099
0402103000
0402104110
0402104120
0402104130
0402104191
0402104192
0402104199
0402104910
0402104920
0402104990
0402109000
0402211100
0402211900
0402219010
0402219091
0402219099
0402292011
0402292012
0402292019
0402292090
0402298000
0402910000
0402990000
0403201000
0403202000
0403203110
0403203190
0403203900
0403204000
0403205000
0403206000
0403207000
0403209000
0403900100
0403901100
0403901900
0403902100
0403902900
0403903000
0403904000
0403905500
0403907000
0403908000
0403909000
0404101000
0404102000
0404103000
0404104000
0404109000
0404901000
0404902000
0404905000
0404906000
0404909000
0405100020
0405100091
0405100099
0405200000
0405900000
0406101010
0406101090
0406109010
0406109090
0406200010
0406200070
0406200080
0406300000
0406400000
0406901200
0406901910
0406901992
0406901998
0406909010
0406909092
0406909093
0406909098
0407111000
0407119010
0407119090
0407191000
0407199011
0407199019
0407199091
0407199099
0407210010
0407210090
0407290010
0407290090
0407900010
0407900090
0408110010
0408110090
0408190010
0408190090
0408910010
0408910090
0408990010
0408990090
0409000005
0409000010
0410100000
0410900000
0501000000
0502100010
0502100090
0502900000
0504000000
0505100000
0505900000
0506100000
0506900000
0507100000
0507900000
0508001000
0508009000
0510001000
0510009100
0510009900
0511100010
0511100090
0511911100
0511911900
0511912000
0511913000
0511919010
0511919090
0511991000
0511992100
0511992900
0511999000
0601100000
0601201000
0601209100
0601209900
0602101000
0602102100
0602102900
0602109010
0602109020
0602109030
0602109090
0602201000
0602203100
0602203900
0602209111
0602209119
0602209121
0602209129
0602209191
0602209199
0602209910
0602209920
0602209990
0602301010
0602301090
0602309000
0602401000
0602409000
0602901000
0602902000
0602909111
0602909119
0602909190
0602909900
0603110000
0603120000
0603130000
0603140000
0603150000
0603190010
0603190080
0603900000
0604200010
0604200090
0604900010
0604900090
0701100000
0701900011
0701900019
0701900090
0702000010
0702000090
0703100011
0703100019
0703100090
0703200000
0703900000
0704100020
0704100080
0704200000
0704900000
0705110010
0705110090
0705190000
0705210000
0705290000
0706100000
0706900011
0706900019
0706900090
0707000010
0707000090
0708100010
0708100090
0708201000
0708209000
0708900010
0708900090
0709200000
0709300000
0709400000
0709510000
0709520000
0709530000
0709540000
0709550000
0709560000
0709590000
0709600010
0709600090
0709700000
0709910000
0709920010
0709920090
0709930000
0709990010
0709990020
0709990030
0709990040
0709990091
0709990092
0709990099
0710100000
0710210000
0710220000
0710290010
0710290090
0710300000
0710400000
0710801000
0710802000
0710803000
0710808000
0710900000
0711201000
0711209010
0711209090
0711400000
0711510000
0711590000
0711901200
0711901300
0711901400
0711901900
0711909300
0711909400
0711909500
0711909600
0711909910
0711909920
0711909930
0711909940
0711909950
0711909960
0711909990
0712200000
0712310000
0712320000
0712330000
0712340000
0712390010
0712390080
0712901010
0712901090
0712909100
0712909300
0712909900
0713101100
0713101900
0713109100
0713109910
0713109920
0713109930
0713109990
0713201100
0713201900
0713209010
0713209090
0713311000
0713319000
0713321000
0713329000
0713331000
0713339000
0713341000
0713349000
0713351000
0713359000
0713392000
0713398000
0713401110
0713401190
0713401910
0713401990
0713409010
0713409090
0713501100
0713501900
0713509010
0713509090
0713601000
0713609010
0713609090
0713902000
0713908010
0713908090
0714100000
0714200000
0714300010
0714300090
0714400010
0714400090
0714500010
0714500090
0714901000
0714902100
0714902900
0714908000
0714909400
0714909600
0801110010
0801110090
0801120000
0801190010
0801190080
0801210000
0801220000
0801310000
0801320000
0802110011
0802110019
0802110091
0802110099
0802120011
0802120019
0802120091
0802120099
0802210000
0802220010
0802220090
0802310000
0802320010
0802320090
0802410000
0802420010
0802420090
0802510000
0802520000
0802610000
0802620010
0802620090
0802700000
0802800000
0802910000
0802920000
0802990010
0802990090
0803100010
0803100090
0803900010
0803900090
0804100000
0804201000
0804209100
0804209900
0804300000
0804400000
0804500000
0805100011
0805100019
0805100091
0805100099
0805210000
0805220000
0805290000
0805400000
0805500000
0805900000
0806100011
0806100019
0806100091
0806100099
0806200000
0807110000
0807190000
0807200000
0808101000
0808109010
0808109020
0808109090
0808301100
0808301910
0808301990
0808400010
0808400090
0809100000
0809210010
0809210090
0809290010
0809290090
0809300000
0809400010
0809400090
0810100010
0810100090
0810200010
0810200090
0810300011
0810300019
0810300090
0810400010
0810400090
0810500000
0810600000
0810700000
0810900030
0810900070
0811100000
0811200000
0811900010
0811900091
0811900099
0812100000
0812900011
0812900019
0812900091
0812900092
0812900093
0812900099
0813100000
0813200000
0813300000
0813400010
0813400020
0813400030
0813400090
0813501000
0813502000
0813509010
0813509020
0813509030
0813509040
0813509090
0814000000
0901110000
0901120000
0901210000
0901220000
0901901000
0901909000
0902100010
0902100090
0902201000
0902209010
0902209090
0902300010
0902300090
0902400010
0902400090
0903000000
0904110000
0904120000
0904210010
0904210020
0904210030
0904210090
0904220010
0904220020
0904220090
0905100000
0905200000
0906110000
0906190000
0906200000
0907100000
0907200000
0908110000
0908120000
0908210000
0908220000
0908310000
0908320000
0909210000
0909220000
0909310000
0909320000
0909610010
0909610020
0909610030
0909610041
0909610048
0909610090
0909620010
0909620020
0909620030
0909620040
0909620090
0910110010
0910110090
0910120000
0910200010
0910200090
0910300010
0910300090
0910910010
0910910090
0910991100
0910991910
0910991990
0910992010
0910992090
0910993000
0910994010
0910994090
0910999010
0910999090
1001110010
1001110090
1001190010
1001190090
1001910010
1001910012
1001910020
1001910080
1001990011
1001990019
1001990090
1002100010
1002100090
1002900010
1002900090
1003100010
1003100090
1003900010
1003900090
1004101000
1004109000
1004900000
1005101000
1005109000
1005900000
1006101000
1006109000
1006201000
1006209000
1006301000
1006309000
1006400000
1007100000
1007900000
1008101000
1008109000
1008210000
1008290000
1008301000
1008309000
1008401000
1008409000
1008501000
1008509000
1008601100
1008601900
1008609000
1008903000
1008908000
1101001000
1101009000
1102200010
1102200090
1102901100
1102901900
1102902000
1102903010
1102903090
1102904000
1102905100
1102905900
1102906000
1102907100
1102907900
1102908000
1102909000
1103110001
1103110009
1103110020
1103110030
1103110041
1103110049
1103110050
1103110080
1103130001
1103130009
1103130020
1103130031
1103130039
1103130080
1103191010
1103191090
1103192000
1103193000
1103194010
1103194090
1103195010
1103195090
1103196000
1103197000
1103199011
1103199019
1103199090
1103202000
1103209010
1103209020
1103209030
1103209040
1103209050
1103209090
1104120010
1104120090
1104191100
1104191200
1104191300
1104191400
1104191500
1104191600
1104191700
1104191800
1104191910
1104191990
1104192010
1104192020
1104192090
1104199100
1104199200
1104199300
1104199400
1104199500
1104199600
1104199700
1104199800
1104220000
1104230000
1104291010
1104291020
1104291090
1104292100
1104292200
1104292300
1104292400
1104292500
1104292600
1104292900
1104293010
1104293020
1104293090
1104294100
1104294200
1104294300
1104294400
1104294500
1104294600
1104294900
1104295010
1104295020
1104295030
1104295090
1104299100
1104299200
1104299300
1104299400
1104299500
1104299600
1104299800
1104300010
1104300090
1105100010
1105100090
1105200010
1105200090
1106100010
1106100090
1106200000
1106300010
1106300020
1106300090
1107100011
1107100019
1107100091
1107100099
1107200000
1108110000
1108120000
1108130000
1108140000
1108190000
1108200000
1109000000
1201100000
1201900010
1201900090
1202300000
1202410000
1202420000
1203000000
1204001000
1204009000
1205101010
1205101090
1205109011
1205109019
1205109091
1205109099
1205901010
1205901090
1205909011
1205909019
1205909091
1205909099
1206001000
1206008100
1206008900
1207101000
1207109000
1207210000
1207290000
1207301000
1207309000
1207401000
1207409000
1207501000
1207509000
1207601000
1207609000
1207701000
1207709000
1207911000
1207919000
1207991100
1207991100
1207991300
1207991500
1207991900
1207999001
1207999001
1207999002
1207999010
1207999020
1207999030
1207999040
1207999050
1207999060
1207999080
1207999090
1208100000
1208901000
1208909010
1208909020
1208909030
1208909040
1208909090
1209100000
1209210000
1209220000
1209230000
1209240000
1209250000
1209291000
1209292000
1209299000
1209300000
1209910001
1209910005
1209910011
1209910015
1209910021
1209910025
1209910031
1209910035
1209910041
1209910045
1209910051
1209910055
1209910060
1209910090
1209990010
1209990090
1210100000
1210200000
1211200011
1211200019
1211200090
1211300000
1211400000
1211500000
1211600000
1211901010
1211901090
1211909010
1211909020
1211909030
1211909040
1211909050
1211909060
1211909070
1211909085
1211909090
1212210000
1212291000
1212299000
1212910010
1212910090
1212920010
1212920020
1212920041
1212920042
1212920080
1212930000
1212940000
1212990020
1212990040
1212990080
1213001000
1213009000
1214100000
1214900000
1301200000
1301900010
1301900020
1301900030
1301900080
1302110010
1302110090
1302120000
1302130000
1302140000
1302191000
1302192000
1302193000
1302199010
1302199020
1302199030
1302199093
1302199097
1302200000
1302311000
1302319000
1302321000
1302329000
1302391000
1302399000
1401100000
1401200000
1401900010
1401900090
1404200000
1404902010
1404902090
1404904000
1404908010
1404908090
1501100000
1501200000
1501900000
1502100000
1502900000
1503000011
1503000019
1503000020
1503000091
1503000092
1503000099
1504101010
1504101090
1504109100
1504109900
1504201000
1504209100
1504209900
1504301010
1504301090
1504309100
1504309910
1504309990
1505002000
1505008000
1506001000
1506009000
1507100000
1507900000
1508100000
1508900000
1509200000
1509300000
1509400000
1509901010
1509901021
1509901029
1509901091
1509901099
1509902100
1509902910
1509902990
1509909100
1509909910
1509909990
1510100010
1510100090
1510900010
1510900090
1511100000
1511900000
1512110000
1512190000
1512210000
1512290000
1513110000
1513190000
1513210000
1513290000
1514110000
1514190000
1514910000
1514990000
1515110000
1515190000
1515210000
1515290000
1515300000
1515501000
1515509000
1515601000
1515609000
1515901100
1515901900
1515902100
1515902900
1515903100
1515903900
1515909300
1515909700
1516101010
1516101090
1516102100
1516102900
1516109010
1516109020
1516109030
1516109090
1516201010
1516201080
1516202500
1516203110
1516203120
1516203180
1516203800
1516209100
1516209200
1516209300
1516209400
1516209800
1516300000
1517100000
1517901000
1517909100
1517909200
1517909910
1517909920
1517909930
1517909990
1518001000
1518002000
1518009000
1520000000
1521100000
1521901000
1521909011
1521909019
1521909091
1521909099
1522001000
1522009011
1522009012
1522009019
1522009091
1522009099
1601001000
1601009110
1601009120
1601009130
1601009180
1601009910
1601009920
1601009930
1601009980
1602100010
1602100020
1602100090
1602200021
1602200023
1602200029
1602200091
1602200099
1602310091
1602310099
1602321000
1602329000
1602390000
1602410000
1602420000
1602490012
1602490019
1602490090
1602500000
1602900010
1602900081
1602900089
1602900091
1602900092
1602900099
1603000010
1603000021
1603000029
1603000030
1603000090
1604110000
1604120000
1604130011
1604130019
1604130090
1604140011
1604140019
1604140091
1604140092
1604140098
1604150010
1604150090
1604160010
1604160090
1604170000
1604180000
1604190011
1604190015
1604190019
1604190090
1604200005
1604200010
1604200020
1604200030
1604200040
1604200050
1604200061
1604200063
1604200069
1604200071
1604200079
1604200080
1604310000
1604320000
1605100020
1605100080
1605210010
1605210091
1605210099
1605290010
1605290091
1605290099
1605300020
1605300091
1605300097
1605400020
1605400091
1605400097
1605510000
1605520000
1605530000
1605540000
1605550000
1605560000
1605570000
1605580000
1605590000
1605610000
1605620000
1605630000
1605690000
1701120000
1701130000
1701140010
1701140090
1701911000
1701912000
1701919000
1701991000
1701992000
1701999110
1701999191
1701999199
1701999210
1701999290
1701999900
1702110000
1702190000
1702200010
1702200090
1702301100
1702301900
1702309100
1702309900
1702401100
1702401900
1702409010
1702409090
1702500000
1702601000
1702609010
1702609090
1702901010
1702901091
1702901099
1702902100
1702902210
1702902291
1702902299
1702902700
1702902800
1702909100
1702909200
1702909803
1702909805
1702909807
1702909813
1702909815
1702909817
1702909821
1702909822
1702909829
1702909830
1702909841
1702909842
1702909849
1702909891
1702909892
1702909898
1703101000
1703109000
1703901000
1703909000
1704100010
1704100090
1704900500
1704901030
1704901090
1704903010
1704903090
1704909500
1704909711
1704909712
1704909713
1704909714
1704909719
1704909791
1704909799
1801000000
1802000000
1803100000
1803200000
1804000000
1805000000
1806101000
1806102000
1806103000
1806104010
1806104090
1806201000
1806202000
1806203000
1806204000
1806209011
1806209019
1806209090
1806310010
1806310020
1806310030
1806320010
1806320020
1806320030
1806320040
1806901000
1806902000
1806903000
1806904000
1806905000
1806906100
1806906900
1806909100
1806909900
1901101000
1901102110
1901102120
1901102190
1901102800
1901109010
1901109090
1901201000
1901202000
1901209110
1901209190
1901209910
1901209920
1901209990
1901901010
1901901090
1901902111
1901902112
1901902119
1901902121
1901902129
1901902191
1901902192
1901902199
1901902810
1901902820
1901902890
1901903100
1901903200
1901903910
1901903990
1901909300
1901909500
1901909700
1901909910
1901909920
1901909930
1901909940
1901909991
1901909993
1901909995
1901909997
1902111000
1902119010
1902119020
1902119030
1902119090
1902191000
1902199011
1902199019
1902199091
1902199099
1902200500
1902202000
1902208010
1902208020
1902208030
1902208091
1902208099
1902300010
1902300091
1902300099
1902401110
1902401191
1902401199
1902401900
1902409110
1902409191
1902409199
1902409900
1903000010
1903000090
1904100010
1904100020
1904100091
1904100092
1904100099
1904200010
1904200090
1904300000
1904900010
1904900091
1904900097
1905100000
1905200000
1905310010
1905310091
1905310099
1905321000
1905329000
1905401100
1905401900
1905409100
1905409900
1905900010
1905900020
1905900031
1905900032
1905900033
1905900039
1905900040
1905900051
1905900059
1905900061
1905900069
1905900091
1905900099
2001100000
2001900011
2001900019
2001900020
2001900030
2001900040
2001900090
2002100000
2002901000
2002909011
2002909019
2002909091
2002909099
2003101000
2003109010
2003109090
2003900000
2004101000
2004102000
2004109100
2004109900
2004901000
2004902000
2004903100
2004903200
2004903300
2004903400
2004903500
2004903600
2004903700
2004903910
2004903930
2004903990
2004904000
2004905100
2004905200
2004905300
2004905500
2004905600
2004909000
2005100000
2005201000
2005202000
2005209000
2005401000
2005408000
2005510000
2005591000
2005599000
2005600000
2005700021
2005700022
2005700023
2005700029
2005700081
2005700082
2005700083
2005700089
2005800000
2005910000
2005991000
2005992000
2005993100
2005993300
2005993500
2005993720
2005993780
2005994100
2005994300
2005994900
2005995100
2005995300
2005995900
2005999000
2006000010
2006000090
2007100000
2007910011
2007910013
2007910019
2007910021
2007910023
2007910029
2007910091
2007910093
2007910099
2007991000
2007992000
2007999000
2008111000
2008119000
2008191010
2008191090
2008192110
2008192190
2008192910
2008192990
2008199010
2008199090
2008200000
2008300010
2008300092
2008400000
2008500000
2008600000
2008700005
2008700095
2008800000
2008910000
2008930000
2008970000
2008990020
2008990080
2009110000
2009120000
2009190000
2009210000
2009290000
2009311000
2009319000
2009391010
2009391090
2009399010
2009399090
2009410020
2009410092
2009490020
2009490092
2009500000
2009610010
2009610090
2009690000
2009710010
2009710090
2009790010
2009790090
2009810010
2009810090
2009890010
2009890022
2009890029
2009890093
2009890098
2009900011
2009900019
2009900021
2009900029
2009900091
2009900099
2101111100
2101111911
2101111919
2101111990
2101119000
2101120010
2101120091
2101120092
2101120093
2101120099
2101200010
2101200091
2101200092
2101200093
2101200099
2101300010
2101300091
2101300099
2102100010
2102100020
2102100030
2102100090
2102200010
2102200030
2102200040
2102200091
2102200099
2102300000
2103100000
2103200000
2103300010
2103300090
2103901000
2103909100
2103909910
2103909991
2103909999
2104101000
2104109010
2104109091
2104109099
2104200000
2105000000
2106100000
2106901000
2106902100
2106902900
2106903100
2106903900
2106904010
2106904020
2106904091
2106904092
2106904093
2106904099
2106905000
2106906000
2106907111
2106907112
2106907119
2106907200
2106907911
2106907912
2106907919
2106907990
2106908000
2106909030
2106909040
2106909050
2106909081
2106909082
2106909083
2106909089
2201100011
2201100019
2201100090
2201901000
2201909000
2202100011
2202100019
2202100090
2202910000
2202990010
2202990021
2202990029
2202990080
2203000010
2203000090
2204100000
2204211010
2204211020
2204211030
2204211040
2204211050
2204212010
2204212020
2204212030
2204212040
2204212050
2204219010
2204219020
2204219030
2204219040
2204219050
2204221010
2204221020
2204221030
2204221040
2204221050
2204222010
2204222020
2204222030
2204222040
2204222050
2204229010
2204229020
2204229030
2204229040
2204229050
2204291010
2204291020
2204291030
2204291040
2204291050
2204292010
2204292020
2204292030
2204292040
2204292050
2204299010
2204299020
2204299030
2204299040
2204299050
2204300000
2205100010
2205100020
2205100090
2205900010
2205900020
2205900090
2206000000
2207100000
2207200000
2208201010
2208201090
2208202010
2208202090
2208300010
2208300090
2208400010
2208400090
2208501010
2208501090
2208502010
2208502090
2208600021
2208600029
2208600091
2208600099
2208700020
2208700080
2208900012
2208900018
2208900092
2208900093
2208900094
2208900095
2208900097
2209001000
2209002000
2301100000
2301200000
2302100000
2302300000
2302401000
2302409010
2302409090
2302500000
2303100000
2303200010
2303200090
2303300000
2304000010
2304000090
2305000000
2306100010
2306100090
2306200000
2306300010
2306300090
2306410011
2306410019
2306410091
2306410092
2306410099
2306490011
2306490019
2306490091
2306490092
2306490099
2306500000
2306600000
2306901000
2306902000
2306903100
2306903800
2306904000
2306908000
2307000010
2307000090
2308001000
2308002000
2308009000
2309100010
2309100090
2309900500
2309902000
2309908010
2309908020
2309908030
2309908040
2309908050
2309908060
2309908070
2309908091
2309908092
2309908099
2401100000
2401200000
2401300000
2402100000
2402200000
2402900010
2402900090
2403110000
2403190000
2403910000
2403990010
2403990020
2403990030
2403990090
2404110000
2404120000
2404190011
2404190019
2404190091
2404190099
2404910000
2404920000
2404990000
2501000011
2501000013
2501000015
2501000019
2501000090
2502000000
2503001000
2503009010
2503009020
2503009090
2504100000
2504900000
2505100010
2505100090
2505900000
2506100010
2506100090
2506200000
2507000010
2507000090
2508100000
2508300000
2508401010
2508401090
2508409010
2508409090
2508500000
2508600000
2508700000
2509000000
2510100000
2510200010
2510200090
2511100000
2511200000
2512000000
2513101000
2513109000
2513201000
2513209000
2514000000
2515110000
2515121000
2515129000
2515200011
2515200019
2515200020
2515200031
2515200039
2515200090
2516110000
2516121000
2516129000
2516201000
2516209000
2516900010
2516900080
2517100000
2517200000
2517300000
2517410000
2517490000
2518100000
2518200000
2519100000
2519901000
2519909000
2520100000
2520201100
2520201900
2520209010
2520209090
2521000000
2522100000
2522200000
2522300000
2523101000
2523109000
2523210000
2523290000
2523300000
2523900000
2524100000
2524900000
2525100000
2525200000
2525300000
2526100000
2526201000
2526202000
2526208000
2528001000
2528009000
2529100000
2529210000
2529220000
2529300000
2530100000
2530200000
2530901000
2530902011
2530902019
2530902090
2530909010
2530909020
2530909030
2530909040
2530909050
2530909060
2530909070
2530909080
2530909091
2530909092
2530909099
2601110000
2601120000
2601200000
2602000000
2603000000
2604000000
2605000000
2606000000
2607000000
2608000000
2609000000
2610000000
2611000000
2612100000
2612200000
2613100000
2613900000
2614000000
2615100000
2615900000
2616100000
2616900000
2617100000
2617900010
2617900080
2618000000
2619000020
2619000080
2620110000
2620190000
2620210000
2620290000
2620300000
2620400000
2620600000
2620910000
2620990010
2620990080
2621100000
2621901000
2621902000
2621903000
2621909000
2701110000
2701120000
2701190000
2701200000
2702100000
2702200000
2703001000
2703009100
2703009900
2704001000
2704002000
2704009000
2705000000
2706000000
2707100010
2707100090
2707200010
2707200090
2707300010
2707300090
2707400000
2707500010
2707500090
2707910010
2707910090
2707991000
2707999011
2707999019
2707999021
2707999029
2707999030
2707999040
2707999090
2708100000
2708200000
2709001010
2709001090
2709009010
2709009090
2710121100
2710121900
2710122100
2710122900
2710129110
2710129190
2710129200
2710129910
2710129990
2710191300
2710191500
2710191700
2710192220
2710192280
2710192810
2710192812
2710192813
2710192814
2710192819
2710192821
2710192822
2710192829
2710192890
2710193100
2710193200
2710193900
2710198010
2710198021
2710198029
2710198081
2710198089
2710200011
2710200012
2710200013
2710200019
2710200021
2710200022
2710200029
2710200032
2710200038
2710200091
2710200092
2710200093
2710200094
2710200099
2710910010
2710910090
2710990000
2711110000
2711120010
2711120090
2711130010
2711130090
2711140000
2711190000
2711210000
2711290000
2712100010
2712100090
2712200010
2712200090
2712900010
2712900020
2712900091
2712900099
2713110000
2713120000
2713200000
2713900000
2714100000
2714900000
2715001000
2715009100
2715009200
2715009900
2716000000
2801100000
2801200000
2801300010
2801300020
2802000010
2802000020
2802000030
2803000010
2803000020
2803000080
2804100000
2804210000
2804290000
2804300000
2804400000
2804500010
2804500020
2804610000
2804690000
2804700000
2804800000
2804900000
2805110000
2805120000
2805190000
2805300000
2805400000
2806100010
2806100020
2806100090
2806200000
2807000010
2807000020
2807000090
2808000010
2808000020
2808000090
2809100000
2809200010
2809200020
2810000010
2810000090
2811110000
2811120000
2811190010
2811190090
2811210000
2811220000
2811290010
2811290020
2811290031
2811290039
2811290040
2811290090
2812110000
2812120000
2812130000
2812140000
2812150000
2812160000
2812170000
2812190010
2812190020
2812190030
2812190040
2812190050
2812190090
2812900000
2813100000
2813901000
2813909010
2813909090
2814100000
2814200000
2815110000
2815120000
2815200010
2815200090
2815300000
2816100010
2816100020
2816400000
2817001000
2817002000
2818100000
2818200000
2818300000
2819100000
2819900010
2819900090
2820100000
2820900000
2821100010
2821100020
2821200000
2822000000
2823000000
2824100000
2824900000
2825100000
2825200000
2825300000
2825400000
2825500000
2825600000
2825700000
2825800000
2825900010
2825900020
2825900070
2826120000
2826190010
2826190090
2826300000
2826900000
2827100000
2827200000
2827310000
2827320000
2827350000
2827390010
2827390020
2827390030
2827390040
2827390050
2827390080
2827410000
2827490010
2827490080
2827510010
2827510090
2827590000
2827600010
2827600020
2827600070
2828100000
2828900010
2828900030
2828900040
2828900080
2829110000
2829191000
2829192000
2829193000
2829199000
2829900020
2829900060
2829900080
2830100000
2830901000
2830902000
2831100000
2831900000
2832100000
2832200000
2832300000
2833110000
